,1,2,3,4,5
0,0.9219908558367114,1.0283203693888652,1.0961853094384764,1.1409925776404632,1.171135319183088
1,2.061468594015418,2.3374244680567164,2.606701266618268,2.873156673326989,3.139494718168591
2,0.6432232361953458,0.916635032511162,1.1513012084169165,1.3702790161410725,1.5830197999643578
3,1.4228739071837404,1.6924170385061268,1.913510318043351,2.1020123624828897,2.2665207878000304
4,2.1359520182109377,2.0493530695735966,1.9859314097584313,1.9399002295536731,1.9067279287887
5,4.018678633518341,4.624090451421444,5.315094563074906,6.104513959064582,7.006986927596314
6,3.5078038203095736,3.579793765315732,3.649278865024209,3.716416172384095,3.7813467592634975
7,3.7526492708806067,4.580803835443993,5.557076524810992,6.713788007030799,8.088910021433282
8,0.6684939731105609,0.7566658527995467,0.7879255145378723,0.7996118441117804,0.8040570469821225
9,2.209303092022572,2.2378834934992895,2.2657135255649123,2.2928258698601915,2.319250919227159
10,1.210189665556727,1.1302570218184465,1.1136544500562666,1.1103185753962348,1.10965307247429
11,2.2257034518594643,2.5876077178076504,2.9497661684263607,3.31810478774891,3.696982496255235
12,2.5359689264113134,2.9917223300920566,3.527876321154462,4.158842546178396,4.901580061835617
13,3.490168925255877,4.185305247139518,4.998097123841098,5.951734569098219,7.073288138502902
14,1.9759031077314015,2.326376737136411,2.6848900743508524,3.0576648569442515,3.4496322059274562
15,2.9745023044122987,3.3120845184437684,3.6789444924371093,4.078493523101315,4.514402486840591
16,1.318303269737349,1.7049165918318228,2.076170093812401,2.4487480150771006,2.832155224590145
17,1.1677924533503758,1.4293515195660085,1.7292673782381658,2.076400923207409,2.4806717631966873
18,2.3620352102256974,3.071766990103606,3.9493074097035916,5.043846564359622,6.4160972873891495
19,2.254850476354861,1.5376265761869408,1.0866235117825405,0.8159467244587556,0.6645986157909641
20,1.3558157582333301,0.9675489939296952,0.9507354845553769,0.950128826405048,0.9501071288203456
21,1.945634670085278,1.799060310257928,1.6854662755521517,1.5985463505865425,1.532808310022106
22,0.9059239409077504,1.3568043257010778,1.8550501427194876,2.4395478112235054,3.1446474268357214
23,0.7497578036406882,1.1122442348820345,1.4343360630033246,1.7476002660216536,2.065296713722081
24,1.1951775149229567,1.036490191125553,0.995624242017683,0.9857961069393655,0.9834772192092155
25,2.9304872304872154,2.935540673611267,2.9400985034623677,2.9442099960576282,2.9479194022262267
26,1.9851069438236697,2.1273963391909607,2.271900939096478,2.4191264938679327,2.5695285885482813
27,1.214027696756922,1.0069923217979175,0.9155318959454588,0.8780438040928923,0.8632785172685736
28,1.7712038785596105,1.2974845626912546,0.9807387057048876,0.7769401864616265,0.6525479295111725
29,0.6932103476818519,0.9925388064789642,1.2451634277762427,1.4777482780681723,1.7009524710237272
30,0.6717445890590066,0.7753805920884776,0.809867649898581,0.8220795708897926,0.8264863415449043
31,1.229742158986558,1.0351643669382484,0.9809049565163509,0.9669651250670841,0.9634737344842187
32,1.0101888331727902,0.8755694434622651,0.853300486971215,0.849872240472843,0.8493511071834513
33,1.9993491058820765,2.455120089959206,3.007543192448773,3.6784244016846737,4.494219258176026
34,2.2555767032845173,2.717580368584231,3.2666975429934104,3.920596372515686,4.700288754449095
35,1.3545725933023456,1.7073178151378303,2.1000238887110303,2.545564633051678,3.0569883731646144
36,0.6451821603341052,0.7988829050907994,0.9673411037390475,1.1552497845012184,1.3672143845350841
37,1.3263106084205578,1.2326028827286872,1.2017165754861803,1.19186722761476,1.1887621183467327
38,1.219628673699292,1.3798301581864842,1.5147149154962223,1.6310758163298402,1.7330883272639501
39,1.6970714293483729,2.3991026162702456,3.3182959076632654,4.540441724519412,6.178058564817879
40,1.7253259497232663,1.3056802980680406,1.0378285884292566,0.8759616466022834,0.7838565992716962
41,4.688541717011231,5.424129527234989,6.254404361252098,7.194218899966382,8.260263351270634
42,3.463461431111817,4.7525979535503895,6.491735785934651,8.845795692143904,12.037860438983202
43,3.937013750755046,3.8746267981854987,3.815175193628379,3.75854970984565,3.7046434145195897
44,1.634816921579345,1.9713647550433036,2.3331592012143694,2.7280064333597513,3.1632798500831325
45,1.1994600419065788,1.2840150827890071,1.3353525861087863,1.3672155696973598,1.3872353791983394
46,1.266965206885441,1.0595964064184997,1.0018418232995547,0.9870697960599835,0.9833903135496993
47,2.2438212784056675,3.0259575546705926,4.012343488971409,5.271875538840528,6.8912566360391265
48,2.0516895022227755,2.2834870517066514,2.5235114976544337,2.773605754167924,3.0354549398231225
49,1.9896692966422616,2.27576087249701,2.5548598866107968,2.831405538464864,3.1084637562093764
50,1.9399185713891052,2.5821851419680093,3.415124810033627,4.500542094266185,5.918808441344758
51,5.327727609353535,5.091651146745033,4.87180825633681,4.667332708336463,4.477396455288387
52,2.1810027850312945,2.4197588815058526,2.6830427348224117,2.9735307253976786,3.2941737572325476
53,1.6425747197852063,2.0325959801308633,2.4078049818436607,2.7810175498192904,3.1598972964017364
54,7.27285793173564,8.285367897847639,9.427531277855321,10.717302544939306,12.174930639680829
55,1.158179142308092,0.8239078198626512,0.789552649116146,0.7866104103573214,0.7863637575386545
56,0.8992184064749642,1.0797691623472934,1.1689020873202138,1.2160440116311797,1.2417048078003217
57,2.0018964308410365,1.8264947915738334,1.7060861464479797,1.6252069597004908,1.5718240047185779
58,1.8383729996737779,2.0323637794842573,2.233182099332625,2.4421910509998948,2.660651207639539
59,1.1653757075785023,1.1631282375033924,1.1618063742374503,1.1610294026257073,1.1605728800944888
60,0.751665494735445,0.9261177369147103,1.0716183640461834,1.1987620864480166,1.3128982400813112
61,0.9115255407231139,1.2605252405951346,1.5194961854372515,1.7299214161736114,1.9084079615719471
62,2.1873176611604497,1.5715632454019393,1.2469758955125436,1.0923986898703615,1.0248907993696041
63,0.868768515276564,1.1420342376417199,1.322458605280677,1.452143720031521,1.5491609598494553
64,1.6976337660230767,1.8158438332298188,1.905515806546938,1.974615897617168,2.0284306276716153
65,0.5607227874685764,0.3360083550769816,0.27307073635240997,0.259374545632519,0.25668632676147524
66,4.505315671134376,5.774838139394557,7.359928142446855,9.347827665146237,11.847631817533985
67,1.397043228017013,1.2938982758758444,1.2326088559390551,1.1970527615563102,1.1767493444689558
68,4.056897763759514,4.772778472891368,5.591126349604798,6.529974285690069,7.609839519112454
69,0.6188557604711653,0.8389564182824807,1.0100189659640315,1.154087952872678,1.2803336467418462
70,1.491465574933979,1.8880754970649456,2.3262245857268398,2.8204724809077044,3.385166269039973
71,2.1388199842922164,2.52435899660308,2.955737466944401,3.4416314567491098,3.991510007616074
72,0.7084673144567483,0.9187389970363145,1.057123980531,1.1558631090615707,1.229080203354688
