,0,1
0,3.800698903131145,14.784596711981298
1,3.2046512022291473,5.857759298350832
2,2.7491828161935454,2.6268513410390577
3,12.880768640810041,4.999682833873612
4,13.979271443455968,4.990456780804356
5,6.272004366036907,5.937869028673375
6,14.785786907530312,13.429762901855188
7,12.926156090007813,5.737580484551446
8,8.363964490900404,13.334608660908566
9,0.431394635294825,10.98033833690488
10,5.922988149167299,8.786118472123167
11,5.001804001792841,1.3369555014492451
12,3.443521085088066,0.12462265399109662
13,5.904203982274248,3.604291456864594
14,6.839571435068962,2.4860320183142095
15,8.34197851304841,10.751631629824496
16,3.7590166380400296,0.43911745921141554
17,14.516645558295572,7.9834288233937345
18,1.9395579929944429,3.8375144343718532
19,2.6445743860133826,5.989916657801936
20,5.484059700424828,2.8989628855264393
21,6.8434356973222945,11.591483298732502
22,13.97942972176449,0.8789963748114038
23,0.31621433407979294,0.16382073290928334
24,5.510307257928951,10.590186360658853
25,4.562859048648146,7.38477418324168
26,6.31479853321726,2.5042672219488544
27,12.117619114684114,10.842595473156344
28,11.613118557797936,7.1231385373306235
29,3.3513987839160646,0.9429368523574461
30,11.409843226398134,4.6215098387626705
31,7.863749790554264,2.84040029766585
32,10.290060079066501,10.781105950077395
33,9.541909559329763,4.134563764686393
34,0.9060595325631526,7.2799982851713105
35,14.197657006986264,1.9712890633287743
36,7.549661481810014,4.93781497220891
37,8.798451610084632,1.2998532820411097
38,2.1820412027857428,10.594856169155747
39,13.112108709548334,14.945263621728637
40,4.928016169022871,1.1753856676645147
41,10.772559009287516,10.757080303204006
42,6.064444547979166,10.55535078342663
43,4.595242679387487,13.834396639990889
44,10.249122267948188,14.45491796133045
45,3.6317114660963186,9.142470991001025
46,1.6102298319696484,5.702115882694059
47,3.2207099642409887,14.224078543983602
48,11.748026276809401,2.0773076086155124
49,11.7367368070351,12.825490927561535
50,5.462821037606881,0.5999899179636031
51,6.196609296237061,1.5781008163916295
52,8.718777217954164,6.588773421626636
53,0.8235792402101877,14.889526891787352
54,12.409414232092304,5.81029484811055
55,14.183303357612887,1.3446642796644452
56,1.0385508411331557,3.007488230119087
57,5.591493890049325,13.495812896508824
58,7.568702829143262,0.2651769821346617
59,13.048381113604519,7.638446369574826
60,5.503337381790324,10.472613615906933
61,1.3571359384168087,0.8956441581505598
62,0.951524702848417,14.815342719560961
63,3.3207588166740165,2.96124617301063
64,10.812059023928484,10.27682008579383
65,12.428834770090694,7.106567357523997
66,14.978998260740985,10.828953396579568
67,7.909865003036699,8.414492685671233
68,3.8530644603603466,5.779302759140904
69,7.5461835603629845,13.712094374529432
70,8.663699486276858,6.930148583012134
71,4.5691219805970125,14.00431954001158
72,6.183653129557326,5.37628443496969
73,1.8516551198296223,11.026674485866625
74,1.6783095644385349,7.086964964074191
75,1.6724731626831368,14.536789529642892
76,12.71045517234558,12.76071532587243
77,4.011218051433253,9.514580259099969
78,8.239274407740961,6.158102325263034
79,9.921702595718708,7.018320669616352
80,10.996485573239122,8.978152199154405
81,0.06245333422331356,6.181257059600335
82,7.942906610911967,14.036427000736541
83,4.619303609030277,7.098558988174916
84,2.5523540887263154,14.98747696165626
85,2.4597293412648096,0.6829334285613547
86,2.0940858634507786,6.439304401060468
87,9.177033024529843,13.065940522754897
88,5.676034012735564,12.479582019811753
89,6.055218682165951,11.601956259710194
90,9.050329968851035,2.5069038396676087
91,13.24759214167345,10.296341424439484
92,13.658731597341896,12.594565006039653
93,11.348468197393252,7.311366134311392
94,12.052384981281293,12.821776473157387
95,10.67624173991259,12.542880143378008
96,0.8699757841020589,8.507730178616256
97,13.123217704232742,0.10528439931958622
98,10.72624972294179,14.061295501103096
99,8.600173786049911,10.811926823195591
100,1.3651319574853915,12.980454996158107
101,5.390698035969168,1.2830654503396566
102,12.007709142799104,9.99028213266997
103,1.0480616870747128,6.323384941803028
104,12.18033274418177,5.527718846305138
105,5.566267796747464,6.120856500300897
106,4.4597391398344115,3.6070050941612886
107,11.385087721051653,10.645549934867091
108,12.062926648998083,9.56871650811286
109,8.205145825654949,12.01741649171326
110,4.34606538650847,13.88027792486555
111,2.7051016728861157,7.16546824756917
112,13.051510256304038,9.3835811143409
113,11.528951669760039,4.070745999496741
114,9.529228552020275,12.147915220293415
115,4.103505020546611,14.327808030008853
116,5.08820510197281,13.948182501871043
117,11.94704566782183,0.764531994180121
118,4.939415347320434,7.109136212947925
119,11.131244830908607,6.817881961558953
