,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0,0.017350809229694866,-0.09359566525388785,0.03026843840212419,-0.09010028528657549,0.04512903061912556,-0.08147860060105765,0.060456559795166315,-0.06895791172759796,0.07452613536741702,-0.05415120936365874,0.08560861755959882,-0.038817020204565365,0.09222399058935299,-0.02460486217241009,0.09336427394607283,-0.012825575622803988,0.08865120754515365,-0.004281564124336136,0.07840387365873346,0.0008177367344114431
1,0.053029051216996616,0.002627896473404425,0.0679306208300693,0.019538110815026745,0.07816591142780681,0.03270253294431818,0.08288849237759541,0.041157956997911055,0.08192969039748108,0.04458689301897023,0.0758022194421702,0.04332712969440327,0.0656048289494728,0.038283356319722135,0.05284359869405306,0.030756194218274958,0.03919830263517756,0.022216751569086635,0.026270562691931676,0.014063096028250491
2,0.053901566858396636,0.056089344363840166,0.061661964208217956,0.06368104933022743,0.06402434591725581,0.06584300893691811,0.061300894716459345,0.06289539611161338,0.05440266567167595,0.05575820253674684,0.0446765713996604,0.04578786759079156,0.03368245515670924,0.034553971634968005,0.022945856849799773,0.023591613836737062,0.013725543413321512,0.014168561448981976,0.006832171325781284,0.0071035535124172105
3,-0.09713321679426964,0.011858466496063088,-0.088668699225388,0.026961106329108777,-0.07559924228301927,0.04405220300745655,-0.05942893986382565,0.061467332549188805,-0.0419565831998017,0.07735807639321449,-0.025021736614711493,0.08994792412783502,-0.010250945868533836,0.09778355138580308,0.0011573133139852578,0.09994296552547353,0.00857665884697029,0.09616850672641107,0.012004861416250021,0.08690420732907089
4,-0.09895320563553517,0.009775748944518492,-0.0945502779623344,0.022963006951960654,-0.08487616102380297,0.03867879027496611,-0.0711383290069833,0.05547476255332421,-0.054966932874342136,0.07159885442286035,-0.03817891365867415,0.08523601072247262,-0.022520496073727643,0.09476562169975292,-0.009427546999369693,0.09899615665371427,0.0001598041914888689,0.09734080269546092,0.005900663074430122,0.0899068765764624
5,-0.005437194540370337,0.0012416683292025715,0.014345464995779362,0.02097167861026541,0.03245580814920024,0.038898316370026664,0.04717740175246612,0.05331247219538946,0.05724913281175892,0.06296528966656471,0.06202192795992389,0.06722439617919765,0.0615237119126142,0.06613819559380185,0.05642384505841195,0.06039948938700044,0.0479038967056566,0.05121531537614681,0.037456094891751446,0.0401043821795474
6,-0.053297983096018534,-0.04058926078763017,-0.06404441760537354,-0.04863972693939494,-0.07163701433196211,-0.053616490492485624,-0.07474347392292363,-0.05429153710793016,-0.07250987069660912,-0.049907873866646,-0.06470995969231169,-0.04032497191581641,-0.05180397396539236,-0.026074146533287348,-0.03489670927310775,-0.008313807989497626,-0.015600287936906796,0.011309912031674491,0.0041782140713768,0.030876889192676244
7,-0.0982155481681696,0.003106937497416176,-0.09118973039282413,0.017187954061407624,-0.07914648478198816,0.03394143878893695,-0.06343732467506415,0.051828095971038185,-0.04579648450991007,0.06902688123295549,-0.028096858878293714,0.08368252331692815,-0.012090680432969486,0.09416414358840075,0.0008255719259583584,0.09929550984790904,0.009786575112732655,0.09852165785185107,0.014547978885441019,0.09198633531434196
8,-0.025129570330217028,-0.09400555051866127,-0.017501923029459725,-0.09365424746325013,-0.005392181334621296,-0.08745588462635723,0.010448394157938164,-0.0759260545837111,0.028696634667362265,-0.060216070298424,0.047619410912233026,-0.04195786878618821,0.0653014942949136,-0.023040184147237314,0.07990518169490314,-0.0053499790249943975,0.08992239904047307,0.009481622787295573,0.09438099815780107,0.020290538799790984
9,0.06925756600976307,-0.06048809484273618,0.08218360281444956,-0.04481514171483047,0.0912286849655526,-0.02967084274324286,0.09514909038843258,-0.016542076530054076,0.09327531718757107,-0.006465453256829296,0.08561979878627797,9.503590397640354e-05,0.07288623899357648,0.003276347401091367,0.05637864277961977,0.0037480105086243514,0.0378236022750583,0.002559707869229257,0.01913277248863943,0.0009307374568797158
10,0.001423682263072235,-0.05288005512214913,0.02069939298896241,-0.03456341363106428,0.04010693288175665,-0.014991863947769269,0.05770230793336896,0.0038840613668654402,0.07173269346264212,0.02026048613370597,0.08087229916293598,0.03271809086506527,0.0843962286925559,0.040399701068431604,0.08226629862257781,0.043101379706738614,0.07511640905526783,0.041264405890076114,0.06414059912830432,0.03587100957101936
11,0.015823021503853906,0.07952006280835382,0.027708736727966938,0.08698452976217642,0.03487485226067886,0.08869996289538162,0.03722411996841234,0.08478641558103732,0.03528701153437352,0.07602403817382428,0.03010203389030371,0.06372343954106262,0.02302256216304686,0.0495216721637748,0.015481851462625122,0.03513593460384615,0.008754176946176553,0.022113391638571893,0.003750314433188257,0.011615775627887716
12,0.033896142741421824,0.08637162257039802,0.038988570285735574,0.08619808172471599,0.039345828452937964,0.08063537218524691,0.03572273732776939,0.07067432446765776,0.029316619496013593,0.0577649354864935,0.02155333975287182,0.0435923349354234,0.013845668408151388,0.029824812519085548,0.007362776068829003,0.017873125983716116,0.0028475490051317626,0.008698185166360546,0.0005104911722947565,0.0026962621050352223
13,0.001807934743960631,0.04609753997231585,0.019328880220710394,0.06206132142809328,0.03332887586006715,0.0736854547203324,0.04271627911865365,0.07997301543996843,0.04703193479861267,0.08058842932905323,0.0464808853889805,0.07588425584003705,0.04186466180782977,0.06682759784209667,0.03442625314510198,0.054838470532769905,0.025633366927808085,0.04156600423088444,0.01693501558001171,0.02863779808234422
14,-0.014732516734826307,0.06418065196925192,0.0025975653077328887,0.0784858341886176,0.01668827083944113,0.08805069273624416,0.026482870683642336,0.09199892967259476,0.031548790022836774,0.0901310462200407,0.032101499671293755,0.08293894202927826,0.0289300224364288,0.07152040119531923,0.023237429108362215,0.05740727890886574,0.01642289898831251,0.04233445438819139,0.009840869119716954,0.027985596813931393
15,-0.035696973242910206,-0.07697900745616612,-0.02295793876250624,-0.06696710580409865,-0.006329714625888005,-0.052235403597347047,0.01272394903450362,-0.03417204262382945,0.032372455150258474,-0.014568139708911205,0.05066042524252895,0.004622704857423901,0.06577069583285604,0.021547332840621075,0.07626854689583826,0.034698691511560936,0.08129030483860641,0.0431073203026725,0.08064805500665023,0.04645028070661103
16,0.03125929263333783,0.08523826131227907,0.03790783675306897,0.08687034076248686,0.039701696132483255,0.08292416410286337,0.037221142787549615,0.07420884047252284,0.03154483609535908,0.06205158986488007,0.024052136296750667,0.04809014730288194,0.016186070334994727,0.034025428090476977,0.009215140487998078,0.02137305524969385,0.004031994358651733,0.011252177586755719,0.001020784119342124,0.004243799048380406
17,-0.095274415246551,-0.016765376295187977,-0.09881066979783065,-0.010429726131186165,-0.09644407292995028,0.00020950727216203615,-0.08835187838754055,0.014645266257371026,-0.07538841347153943,0.031770325627443696,-0.05896707327632398,0.05000538064978982,-0.04086242240008687,0.06750355963956718,-0.022962641449888875,0.08240086010999541,-0.007010101487965052,0.09307461042069279,0.005630517905896235,0.09837057967708142
18,0.06923138444718333,0.03537502769644684,0.07659252917073395,0.04522648102096108,0.07832722791934937,0.049963338945549364,0.07468328104983919,0.04971371521453633,0.06653739468233037,0.045218994995923106,0.05524475193367524,0.03768880093412669,0.04242230343484852,0.028590086704070067,0.029700100662316122,0.019404450247846358,0.018479667392099577,0.011392423602726215,0.009736930374689673,0.005402024471770432
19,0.06218355317813247,0.0001798007281787702,0.07572493712502087,0.016493019118855264,0.08427322995373071,0.028938154468607754,0.08714379450603554,0.03667521480509354,0.08434190993992036,0.039515467456497845,0.07654366018827702,0.03791006214964356,0.06497987717513476,0.032842941643196975,0.051241833082842,0.025646376686768585,0.0370393580479996,0.01776940928664348,0.023949198644348316,0.010536607988459868
20,0.0093413100630704,0.05796582050029754,0.025110301541803656,0.07146101319827879,0.03672568190932176,0.07994002985581196,0.04343731398573158,0.08277777021675306,0.04515581860114622,0.08003929494913867,0.04242800519592167,0.07244909921644782,0.036317926629765344,0.061265083717649264,0.028213637327125236,0.04807758473096154,0.01959117008852348,0.03456528658601399,0.011773667388612574,0.022246273884941395
21,-0.012064576798563825,-0.08929742981694128,0.0025158503051352357,-0.07943737967545368,0.020093426967624305,-0.0649339258966876,0.039061043300214454,-0.04727162279091361,0.05753820339339488,-0.0282789275484435,0.07362349967185296,-0.009877800504126793,0.08565430940354053,0.006176810745380126,0.09243432735977175,0.018528184702715902,0.09339440592379605,0.026385061368796533,0.08866242700618475,0.029600369077969254
22,-0.07596517773885011,0.041643361345189055,-0.06596284516468308,0.05521031791630596,-0.05332327554852591,0.06757677607498501,-0.03972215874520821,0.07707793405835328,-0.026768094558496904,0.082268644482627,-0.01577010716781153,0.08214938358421552,-0.0075603264810692496,0.0763312310619822,-0.0023986611374293126,0.06511352770610665,2.692392398193709e-05,0.049461302319425304,0.000506216107631337,0.030885047561140647
23,0.06317784691561276,0.06532125337985717,0.05846919380311525,0.060323663926929866,0.0501489562970744,0.05170130332256431,0.039688162221245576,0.04093724408504153,0.028660685839982894,0.02961745070370382,0.018497863582363886,0.01918491336396206,0.010274862644106294,0.010725551950723073,0.004562038005459484,0.004819144390495104,0.0013639040423784532,0.0014779225994303773,0.00015419891074777193,0.0001813291935754078
24,0.007858648453762081,-0.079250756092004,0.025731120385879387,-0.06434153074483011,0.04462821233810541,-0.0465111039535886,0.06265257661904917,-0.02761429883575855,0.07793229739757541,-0.009557812685495633,0.088877605312429,0.005957884263163706,0.09439907412423736,0.01766115878276575,0.09405415830864955,0.024863016263205792,0.0880999514909629,0.027519684293688763,0.07744451843811812,0.026195939234145788
25,0.027808537757794557,-0.026781926637080778,0.04676620788881825,-0.007240225703872958,0.06321528145312384,0.01087971670433113,0.07553946321036398,0.025894993079109425,0.08262441785491753,0.036583982664679694,0.08400055448148817,0.042333413055837245,0.07989129237145129,0.04319235411228985,0.07116021944019946,0.039826327167253914,0.059166186267844034,0.03338029534775198,0.04554955461627055,0.025273439109461976
26,-0.005553756407431393,0.06429271525726359,0.0110811143769446,0.07791266270554208,0.024047448055338497,0.08657600649177466,0.03244334725363051,0.08955239586997224,0.03601069404159642,0.08679977166418554,0.035133346812526854,0.07895394956740431,0.030738781029671355,0.06722021614555973,0.024120207833575227,0.0531843719928808,0.016708508019167147,0.03857300109078314,0.009830940667712736,0.025000390686922627
27,-0.07365031088749352,-0.05522497088472448,-0.0733942146349288,-0.05283793249705492,-0.06758516782636555,-0.04521463711098486,-0.05642985417219563,-0.032634096802498916,-0.04080645862767477,-0.01603131581599762,-0.022161223473888745,0.003108418560491017,-0.0023207965302960262,0.022938744383981875,0.016751624116235233,0.041496866267389354,0.03321962484099502,0.05696687405472556,0.04561667414274175,0.06792202307381517
